"horizon","model","model_family","n_evaluation","target_response_RMSE","target_response_MAE","target_response_bias","target_response_correlation","target_mode","level_RMSE","level_MAE","level_bias","cumulative_percent_MAE","annualized_percent_MAE","cumulative_log_RMSE","cumulative_log_MAE","cumulative_log_bias","cumulative_log_correlation","benchmark_target_response_RMSE","benchmark_target_response_MAE","benchmark_level_RMSE","benchmark_level_MAE","relative_target_response_RMSE","relative_target_response_MAE","relative_level_RMSE","relative_level_MAE","relative_cumulative_log_RMSE","relative_cumulative_log_MAE","level_RMSE_rank","target_response_RMSE_rank","cumulative_log_RMSE_rank"
1,"AR(4)","Baseline",90,0.0019314767520052,0.00147561341881384,0.000556197452222955,0.519127313579661,"cumulative_log_change",0.221977265864257,0.169627854833906,0.0649440911914048,0.147998322485833,1.83522950715238,0.0019314767520052,0.00147561341881384,0.000556197452222955,0.519127313579661,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.55127919648067,0.504308723637288,0.547095015829644,0.500754647392386,0.55127919648067,0.504308723637288,1,1,1
1,"BorutaRF","FeatureSelection+Tree",90,0.00196862427844033,0.00152214506975277,0.00077740942200725,0.55193420556494,"cumulative_log_change",0.226473550261478,0.174957402294748,0.0901965506419908,0.152662023810892,1.89258585970061,0.00196862427844033,0.00152214506975277,0.00077740942200725,0.55193420556494,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.561881787737926,0.520211477837376,0.558176757799456,0.516487886854314,0.561881787737926,0.520211477837376,2,2,2
1,"Factor","Factor",90,0.00203313580512492,0.00154648466697926,0.000699206663073903,0.502049165526356,"cumulative_log_change",0.2330976601749,0.178029415616916,0.0811946768355559,0.155093185788406,1.92145034887188,0.00203313580512492,0.00154648466697926,0.000699206663073903,0.502049165526356,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.580294570888178,0.528529829415529,0.574502832921748,0.525556709598274,0.580294570888178,0.528529829415529,3,3,3
1,"Ensemble_Median","Ensemble",90,0.00207360430772636,0.0015957860390628,0.000956441535200944,0.535882933765626,"cumulative_log_change",0.237235122831605,0.183145175821328,0.110628445532186,0.160034964084741,1.98225150604784,0.00207360430772636,0.0015957860390628,0.000956441535200944,0.535882933765626,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.591845030179874,0.545379169298195,0.584700206913411,0.540658832417741,0.591845030179874,0.545379169298195,4,5,5
1,"RandomForest","Tree",90,0.00208552948531851,0.00162493385739535,0.00093983435934185,0.512788033913696,"cumulative_log_change",0.237879344625094,0.186141387117908,0.108595439454001,0.162951936825725,2.01754434046983,0.00208552948531851,0.00162493385739535,0.00093983435934185,0.512788033913696,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.59524869647514,0.555340788562892,0.586287984521781,0.549503881674546,0.59524869647514,0.555340788562892,5,6,6
1,"LASSO","Regularization",90,0.00207310897114259,0.00155973731153906,0.00093911773764106,0.519331177697253,"cumulative_log_change",0.238085257811799,0.179576714169854,0.108461649640385,0.156437139408568,1.94000155869956,0.00207310897114259,0.00155973731153906,0.00093911773764106,0.519331177697253,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.591703651955361,0.533059080896681,0.586795487295551,0.530124455515041,0.591703651955361,0.533059080896681,6,4,4
1,"Ensemble_InvRMSE","Ensemble",90,0.00209718859023126,0.00160897254471229,0.0010180990149492,0.542978858744974,"cumulative_log_change",0.24068565871503,0.18499215685459,0.117807187411348,0.161363702773004,1.99954498234386,0.00209718859023126,0.00160897254471229,0.0010180990149492,0.542978858744974,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.598576420705481,0.549885817007239,0.593204550709218,0.546111264372134,0.598576420705481,0.549885817007239,7,7,7
1,"ElasticNet","Regularization",90,0.00211458199256579,0.00158694850029173,0.000987756708678398,0.502604922952875,"cumulative_log_change",0.24275974412816,0.182795196507115,0.114178204781297,0.159162902960201,1.97333504157917,0.00211458199256579,0.00158694850029173,0.000987756708678398,0.502604922952875,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.603540819501939,0.542358833591764,0.598316433619886,0.539625666206595,0.603540819501939,0.542358833591764,8,8,8
1,"XGBoost","Boosting",90,0.00213446036807597,0.0016347047040746,0.000904080526635465,0.454278038305769,"cumulative_log_change",0.243610209905628,0.187363094715965,0.104895033082438,0.163936863242651,2.03041069623203,0.00213446036807597,0.0016347047040746,0.000904080526635465,0.454278038305769,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.609214475613626,0.558680093529112,0.600412529299662,0.553110457717617,0.609214475613626,0.558680093529112,9,9,9
1,"Ensemble_Mean","Ensemble",90,0.00214350443713971,0.00164623429222776,0.00109168465874798,0.541492334854024,"cumulative_log_change",0.24615799955179,0.189370723775921,0.126545898862014,0.165097664915263,2.04539044509102,0.00214350443713971,0.00164623429222776,0.00109168465874798,0.541492334854024,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.61179582023566,0.562620469654358,0.606691924675448,0.559037135166891,0.61179582023566,0.562620469654358,10,10,10
1,"Ridge","Regularization",90,0.00247558122646766,0.00180305060677989,0.00126509388048438,0.287999291932665,"cumulative_log_change",0.279842400967158,0.206023402755258,0.145001808891911,0.180774843755567,2.23301109208772,0.00247558122646766,0.00180305060677989,0.00126509388048438,0.287999291932665,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,0.70657667918234,0.616214340805825,0.689711994563246,0.608197141338059,0.70657667918234,0.616214340805825,11,11,11
1,"RW","Baseline",90,0.0035036271354617,0.00292601208277956,0.00275646517864656,,"cumulative_log_change",0.405738051785464,0.338744444444442,0.321077777777778,0.293187214075378,3.59732487254716,0.0035036271354617,0.00292601208277956,0.00275646517864656,,0.0035036271354617,0.00292601208277956,0.405738051785464,0.338744444444442,1,1,1,1,1,1,12,12,12
3,"BorutaRF","FeatureSelection+Tree",90,0.00475641353209912,0.00349160411266236,0.00199870132783368,0.573203781422024,"cumulative_log_change",0.533917487169887,0.395488391004227,0.229830748044805,0.351982665484574,1.44256950336098,0.00475641353209912,0.00349160411266236,0.00199870132783368,0.573203781422024,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.490113860899347,0.414069600004309,0.475912816215972,0.405098221025215,0.490113860899347,0.414069600004309,1,1,1
3,"AR(4)","Baseline",90,0.00520221859586588,0.00400322369394049,0.00223515318619151,0.477829750829001,"cumulative_log_change",0.589773186347189,0.456836223184104,0.261610711548678,0.403732474626627,1.65675432184625,0.00520221859586588,0.00400322369394049,0.00223515318619151,0.477829750829001,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.536050834111762,0.474742605459293,0.525700365296048,0.467936722091499,0.536050834111762,0.474742605459293,2,2,2
3,"RandomForest","Tree",90,0.00551330048230073,0.00416243571278167,0.00277108051095259,0.433506531071115,"cumulative_log_change",0.616680014716028,0.471097915743678,0.318074287186743,0.41950528254935,1.71802788472314,0.00551330048230073,0.00416243571278167,0.00277108051095259,0.433506531071115,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.568105562614133,0.493623571007009,0.549684042122838,0.482544954383784,0.568105562614133,0.493623571007009,3,3,3
3,"Ensemble_InvRMSE","Ensemble",90,0.00597688557554059,0.00445618472659136,0.00338025602019634,0.358564659863595,"cumulative_log_change",0.673943052670925,0.508113214992156,0.39040091040636,0.44914771086266,1.83988459537842,0.00597688557554059,0.00445618472659136,0.00338025602019634,0.358564659863595,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.615874638698418,0.528459289125434,0.600726037024806,0.520459675061676,0.615874638698418,0.528459289125434,4,4,4
3,"XGBoost","Boosting",90,0.0060052677019004,0.00449712521596515,0.0033372869768559,0.32678392335207,"cumulative_log_change",0.68083749414209,0.512758930870492,0.386560022049309,0.453400144061679,1.85879676560901,0.0060052677019004,0.00449712521596515,0.0033372869768559,0.32678392335207,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.618799210634156,0.533314424906008,0.606871467986753,0.525218275517492,0.618799210634156,0.533314424906008,5,5,5
3,"Ensemble_Median","Ensemble",90,0.00603833966603376,0.00450781909367942,0.00327354881990074,0.274213955642391,"cumulative_log_change",0.682885307327702,0.513693977137002,0.379449748125485,0.454416657806132,1.86222925118994,0.00603833966603376,0.00450781909367942,0.00327354881990074,0.274213955642391,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.622207036282522,0.534582612685827,0.608696807226744,0.526176042136577,0.622207036282522,0.534582612685827,6,6,6
3,"Ensemble_Mean","Ensemble",90,0.00607595197380738,0.00456096776078324,0.00354800631368973,0.354339280296231,"cumulative_log_change",0.68681647182802,0.520956005432308,0.410746143925196,0.459691663988561,1.88285622150509,0.00607595197380738,0.00456096776078324,0.00354800631368973,0.354339280296231,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.626082711359102,0.540885517201442,0.612200890935018,0.533614527842802,0.626082711359102,0.540885517201442,7,7,7
3,"LASSO","Regularization",90,0.00647940321610093,0.00472403105701865,0.00352116520600769,0.205921645699944,"cumulative_log_change",0.728010732095135,0.537569841788105,0.406873241972892,0.476010790295647,1.94833703320755,0.00647940321610093,0.00472403105701865,0.00352116520600769,0.205921645699944,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.667655430953537,0.560223206031261,0.648919816399653,0.550632057826548,0.667655430953537,0.560223206031261,8,9,9
3,"ElasticNet","Regularization",90,0.00647602689510726,0.00471512892572875,0.00353380460423352,0.203308702631399,"cumulative_log_change",0.728014494900748,0.536651908822119,0.40831131963037,0.475117506457564,1.94472289688686,0.00647602689510726,0.00471512892572875,0.00353380460423352,0.203308702631399,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.667307525602862,0.55916750159758,0.648923170414944,0.549691820337915,0.667307525602862,0.55916750159758,9,8,8
3,"Factor","Factor",90,0.00684525380960112,0.00469750983836364,0.00263370013488406,0.201869514634977,"cumulative_log_change",0.751265771450758,0.530190508391796,0.30487144085715,0.472848338121487,1.92977081238512,0.00684525380960112,0.00469750983836364,0.00263370013488406,0.201869514634977,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.705353676844609,0.557078052673158,0.669648433717681,0.543073416664904,0.705353676844609,0.557078052673158,10,10,10
3,"Ridge","Regularization",90,0.00689158807668887,0.0048854046191409,0.00375023406344207,0.155504531226422,"cumulative_log_change",0.767865439800108,0.553576680003302,0.430488072837348,0.49197441398712,2.01013932986569,0.00689158807668887,0.0048854046191409,0.00375023406344207,0.155504531226422,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,0.710128086466704,0.579360509162767,0.684444717979254,0.567027840440418,0.710128086466704,0.579360509162767,11,11,11
3,"RW","Baseline",90,0.00970471131620562,0.00843240873666174,0.00815093081280654,,"cumulative_log_change",1.12188087602918,0.976277777777775,0.946944444444444,0.847886559550226,3.44831672580208,0.00970471131620562,0.00843240873666174,0.00815093081280654,,0.00970471131620562,0.00843240873666174,1.12188087602918,0.976277777777775,1,1,1,1,1,1,12,12,12
6,"BorutaRF","FeatureSelection+Tree",90,0.00886658372104795,0.00615926585567793,0.00354620137761712,0.499731659278161,"cumulative_log_change",0.990474785947034,0.694573545832844,0.403969664898532,0.626517888646516,1.27467439002165,0.00886658372104795,0.00615926585567793,0.00354620137761712,0.499731659278161,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.479457239036383,0.385140720817509,0.465131137112258,0.375704655617729,0.479457239036383,0.385140720817509,1,1,1
6,"RandomForest","Tree",90,0.00984363906385907,0.00685004562795226,0.00494339165602251,0.417012490780612,"cumulative_log_change",1.10198407520489,0.773808237429812,0.565466024466026,0.696654738518853,1.41710413282507,0.00984363906385907,0.00685004562795226,0.00494339165602251,0.417012490780612,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.532291145734621,0.428335384865764,0.517496369672413,0.418563821069706,0.532291145734621,0.428335384865764,2,2,2
6,"AR(4)","Baseline",90,0.0101797093584525,0.0072958457300663,0.00488457775506233,0.305179018214265,"cumulative_log_change",1.15100012551771,0.830361703792274,0.5691931602658,0.742332497505017,1.51069331677706,0.0101797093584525,0.0072958457300663,0.00488457775506233,0.305179018214265,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.550464022756624,0.456211397476982,0.540514513639555,0.449154390968564,0.550464022756624,0.456211397476982,3,3,3
6,"XGBoost","Boosting",90,0.0102985197458044,0.00725050693903053,0.00579518842163634,0.444156579493718,"cumulative_log_change",1.16594152652788,0.825515973828984,0.670541951346691,0.737641482840309,1.50099196911442,0.0102985197458044,0.00725050693903053,0.00579518842163634,0.444156579493718,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.556888650559253,0.453376349425855,0.547531058573878,0.446533267089031,0.556888650559253,0.453376349425855,4,4,4
6,"Ensemble_Median","Ensemble",90,0.010822415656672,0.00761380694013867,0.00600245125380352,0.27252756641877,"cumulative_log_change",1.22269103951572,0.865948855100409,0.69362954033645,0.774348099652689,1.57516798155741,0.010822415656672,0.00761380694013867,0.00600245125380352,0.27252756641877,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.585218128390804,0.476093606251326,0.574180869231465,0.468403984488005,0.585218128390804,0.476093606251326,5,5,5
6,"Ensemble_InvRMSE","Ensemble",90,0.0108831559911759,0.00751547001180264,0.00622568237570933,0.30721780093554,"cumulative_log_change",1.22609561080517,0.855883016929351,0.718172045034667,0.764165262292657,1.55409927734758,0.0108831559911759,0.00751547001180264,0.00622568237570933,0.30721780093554,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.588502639539136,0.469944568955362,0.575779670268815,0.462959230240956,0.588502639539136,0.469944568955362,6,6,6
6,"Ensemble_Mean","Ensemble",90,0.0110863348777822,0.00774955443448454,0.00659251986914856,0.307849465737548,"cumulative_log_change",1.25179905909492,0.884586944723642,0.762015990794897,0.78784787553151,1.6020188461993,0.0110863348777822,0.00774955443448454,0.00659251986914856,0.307849465737548,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.599489462769765,0.484581937336003,0.587850117997863,0.478485590799217,0.599489462769765,0.484581937336003,7,7,7
6,"ElasticNet","Regularization",90,0.0115510232533049,0.00800435751500839,0.00629269200154567,0.143245257649915,"cumulative_log_change",1.29928010353696,0.908585679078689,0.72524106380042,0.813565907282113,1.65394519352719,0.0115510232533049,0.00800435751500839,0.00629269200154567,0.143245257649915,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.624617315001233,0.500514849536734,0.610147416733732,0.491466845671676,0.624617315001233,0.500514849536734,8,8,8
6,"LASSO","Regularization",90,0.0115717253458487,0.00802897208134519,0.00630302378760928,0.145207195688836,"cumulative_log_change",1.30124009910488,0.911401171228717,0.726620361651915,0.816044880866108,1.65894013847309,0.0115717253458487,0.00802897208134519,0.00630302378760928,0.145207195688836,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.62573677300734,0.502054005670549,0.611067838919308,0.492989785200495,0.62573677300734,0.502054005670549,9,9,9
6,"Factor","Factor",90,0.0120711765213857,0.00845561138217999,0.00515975202064016,0.0988042395813469,"cumulative_log_change",1.33715988446565,0.953138330412584,0.598714368239738,0.858254303387295,1.74249897038784,0.0120711765213857,0.00845561138217999,0.00515975202064016,0.0988042395813469,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.652744410806777,0.528731887694608,0.627935921627451,0.515566004971196,0.652744410806777,0.528731887694608,10,10,10
6,"Ridge","Regularization",90,0.0130169837688543,0.00884498614564979,0.00645791256932073,0.123737806825895,"cumulative_log_change",1.4400440300946,0.997485268252707,0.742647030840421,0.897725323188208,1.82256294247263,0.0130169837688543,0.00884498614564979,0.00645791256932073,0.123737806825895,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,0.703888588293691,0.553079607144429,0.676250750360279,0.539553890932136,0.703888588293691,0.553079607144429,11,11,11
6,"RW","Baseline",90,0.0184929603709146,0.0159922478272464,0.0159499392328829,,"cumulative_log_change",2.12945276486185,1.84872222222223,1.84432222222223,1.61647008637518,3.26802857238661,0.0184929603709146,0.0159922478272464,0.0159499392328829,,0.0184929603709146,0.0159922478272464,2.12945276486185,1.84872222222223,1,1,1,1,1,1,12,12,12
12,"BorutaRF","FeatureSelection+Tree",90,0.0179386864408447,0.0120459767073283,0.00612251551730847,0.293013173681912,"cumulative_log_change",2.02531075489935,1.37386502687853,0.681389422910875,1.24860594269986,1.24860594269986,0.0179386864408447,0.0120459767073283,0.00612251551730847,0.293013173681912,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.504034662433359,0.386595246043718,0.496928862371256,0.384040092491342,0.504034662433359,0.386595246043718,1,1,1
12,"XGBoost","Boosting",90,0.0184482876180752,0.0121705103418268,0.00757370473399895,0.294663919386767,"cumulative_log_change",2.08539635329648,1.38717539119463,0.84636164004602,1.26170261496548,1.26170261496548,0.0184482876180752,0.0121705103418268,0.00757370473399895,0.294663919386767,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.51835325026241,0.390591942388014,0.511671423720991,0.387760773521169,0.51835325026241,0.390591942388014,2,2,2
12,"RandomForest","Tree",90,0.0185858581849059,0.0118557092053018,0.00820544543830717,0.276070252433095,"cumulative_log_change",2.09545649624602,1.34704831090778,0.929362383911151,1.22869022171416,1.22869022171416,0.0185858581849059,0.0118557092053018,0.00820544543830717,0.276070252433095,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.522218657823991,0.380488932413267,0.514139773518233,0.376543945577172,0.522218657823991,0.380488932413267,3,3,3
12,"Ensemble_InvRMSE","Ensemble",90,0.0198211285722538,0.0126865122027171,0.0110067936106674,0.285231404001447,"cumulative_log_change",2.24272303240071,1.44476585429976,1.26187865272664,1.31379445916594,1.31379445916594,0.0198211285722538,0.0126865122027171,0.0110067936106674,0.285231404001447,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.556926834186512,0.407152149270082,0.550272990161493,0.403859186643863,0.556926834186512,0.407152149270082,4,4,4
12,"Ensemble_Median","Ensemble",90,0.0202757980356106,0.0132763291361526,0.0109962654333583,0.166043501895658,"cumulative_log_change",2.29412734253691,1.51015092759643,1.26214130985871,1.37410851075458,1.37410851075458,0.0202757980356106,0.0132763291361526,0.0109962654333583,0.166043501895658,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.569701970773994,0.426081326043562,0.562885516557835,0.422136447586634,0.569701970773994,0.426081326043562,5,5,5
12,"LASSO","Regularization",90,0.0204178802507162,0.0138202712267504,0.0108411659464058,0.180192792536705,"cumulative_log_change",2.31717363298635,1.57940841308315,1.24081676997577,1.42926565739194,1.42926565739194,0.0204178802507162,0.0138202712267504,0.0108411659464058,0.180192792536705,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.57369414498166,0.443538227335779,0.568540138628651,0.441496174060252,0.57369414498166,0.443538227335779,6,6,6
12,"Ridge","Regularization",90,0.0205135374878665,0.0131536695400764,0.0109998021268166,0.189035210017313,"cumulative_log_change",2.31752314619885,1.4949418591209,1.26153243852585,1.36050107672502,1.36050107672502,0.0205135374878665,0.0131536695400764,0.0109998021268166,0.189035210017313,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.576381887107895,0.422144773792397,0.568625894951553,0.417885016805752,0.576381887107895,0.422144773792397,7,9,9
12,"Ensemble_Mean","Ensemble",90,0.020504224350585,0.0133375580385481,0.0119097461580561,0.24272349042577,"cumulative_log_change",2.32048761755755,1.52134015371897,1.36795365840852,1.38031973717772,1.38031973717772,0.020504224350585,0.0133375580385481,0.0119097461580561,0.24272349042577,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.576120209976664,0.428046364094164,0.569353255617685,0.425264201296742,0.576120209976664,0.428046364094164,8,8,8
12,"ElasticNet","Regularization",90,0.0204920794408179,0.0138072870880555,0.0109545553596974,0.176807531950367,"cumulative_log_change",2.3242123058678,1.57704759543152,1.25352896313588,1.42789704213734,1.42789704213734,0.0204920794408179,0.0138072870880555,0.0109545553596974,0.176807531950367,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.575778966735976,0.443121523367692,0.570267142595387,0.440836248513312,0.575778966735976,0.443121523367692,9,7,7
12,"AR(4)","Baseline",90,0.0208107592615171,0.0145337337082409,0.0106709716540071,-0.179952231349554,"cumulative_log_change",2.35570766291137,1.65132804994887,1.24384903782665,1.50243446385754,1.50243446385754,0.0208107592615171,0.0145337337082409,0.0106709716540071,-0.179952231349554,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.58473311599212,0.466435598821397,0.577994821870174,0.461600058687559,0.58473311599212,0.466435598821397,10,10,10
12,"Factor","Factor",90,0.0210814347186493,0.0147055536963042,0.0106604112508944,-0.0209329192367699,"cumulative_log_change",2.37798348523254,1.66697456473406,1.24104599747563,1.51873021583027,1.51873021583027,0.0210814347186493,0.0147055536963042,0.0106604112508944,-0.0209329192367699,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,0.592338456166524,0.471949870696099,0.58346040240771,0.465973769982126,0.592338456166524,0.471949870696099,11,11,11
12,"RW","Baseline",90,0.0355901841239271,0.0311591433950693,0.0311591433950693,,"cumulative_log_change",4.07565530654615,3.5774,3.5774,3.18028667693565,3.18028667693565,0.0355901841239271,0.0311591433950693,0.0311591433950693,,0.0355901841239271,0.0311591433950693,4.07565530654615,3.5774,1,1,1,1,1,1,12,12,12
