"target_code","target_name","track","track_label","horizon","feature","selection_source","last_refresh","last_seed","mean_importance","median_importance","minimum_importance","maximum_importance","normalized_hits","boruta_decision","selection_frequency","stable_core"
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"M2REAL_L1","boruta_confirmed",85,21266801,0.138907829469451,0.152283514468949,0,0.2176124257463,0.707070707070707,"Confirmed",0.666666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"MANEMP_L0","boruta_confirmed",85,21266801,0.128699986918975,0.13339170494288,-0.0151879562877624,0.225960391663738,0.606060606060606,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"MANEMP_L3","boruta_confirmed",85,21266801,0.118936811945037,0.12468249612336,-0.0214080556845022,0.197914213890975,0.585858585858586,"Confirmed",0.266666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"NDMANEMP_L0","boruta_confirmed",85,21266801,0.106792597126097,0.109989885227109,-0.0024816982929644,0.181922777470428,0.414141414141414,"Confirmed",0.466666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PAYEMS_L0","boruta_confirmed",85,21266801,0.192425155297224,0.200317262233195,0,0.310419364838362,0.878787878787879,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PAYEMS_L1","boruta_confirmed",85,21266801,0.155492688742028,0.163729175958708,0,0.250193546196379,0.777777777777778,"Confirmed",0.866666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PAYEMS_L2","boruta_confirmed",85,21266801,0.112549644655881,0.117765470462213,0,0.198173286131164,0.494949494949495,"Confirmed",0.133333333333333,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PC1_L0","boruta_confirmed",85,21266801,0.119303405401335,0.124004475844936,0,0.191945840271568,0.545454545454545,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PC1_L1","boruta_confirmed",85,21266801,0.121925742210352,0.130617079375377,-0.018151356532447,0.23488239879761,0.525252525252525,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PERMITMW_L3","boruta_confirmed",85,21266801,0.121447814945287,0.128132401543938,0,0.205670200036202,0.555555555555556,"Confirmed",0.8,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"SRVPRD_L0","boruta_confirmed",85,21266801,0.175745189922412,0.185281705385028,0,0.293744321256345,0.838383838383838,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"SRVPRD_L1","boruta_confirmed",85,21266801,0.143595253305225,0.149225050771123,0,0.221003107685994,0.656565656565657,"Confirmed",0.666666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T10YFFM_L0","boruta_confirmed",85,21266801,0.129608653372761,0.138529411331564,-0.0121245656060986,0.235475128799183,0.656565656565657,"Confirmed",0.866666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T10YFFM_L1","boruta_confirmed",85,21266801,0.119594844924028,0.12849828661932,0,0.201418210026469,0.575757575757576,"Confirmed",0.733333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T10YFFM_L2","boruta_confirmed",85,21266801,0.128877911354694,0.132185194964764,0,0.213464832113272,0.666666666666667,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T10YFFM_L3","boruta_confirmed",85,21266801,0.160449494481054,0.177308607208079,-0.00123398107766252,0.23150583659347,0.787878787878788,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T1YFFM_L0","boruta_confirmed",85,21266801,0.117010765641669,0.120361721186362,0,0.180989758870658,0.565656565656566,"Confirmed",0.866666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T1YFFM_L2","boruta_confirmed",85,21266801,0.104379459531401,0.114331557531942,-0.044455665565792,0.176850182966483,0.464646464646465,"Confirmed",0.666666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T1YFFM_L3","boruta_confirmed",85,21266801,0.151932928983705,0.164801846538023,0,0.22063296648697,0.747474747474748,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T5YFFM_L0","boruta_confirmed",85,21266801,0.130232690980776,0.144061399715312,0,0.198071195418461,0.686868686868687,"Confirmed",0.8,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T5YFFM_L1","boruta_confirmed",85,21266801,0.136261473124166,0.140502312912644,0.0555991557434292,0.189377656830121,0.686868686868687,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T5YFFM_L2","boruta_confirmed",85,21266801,0.139398996006903,0.14655789849767,0.00668668641786812,0.215549972183024,0.717171717171717,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T5YFFM_L3","boruta_confirmed",85,21266801,0.166398410523569,0.178798467629971,0,0.248975938950045,0.818181818181818,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"TB3MS_L3","boruta_confirmed",85,21266801,0.121087192492999,0.132103752880852,-0.00162261063421325,0.227724703021265,0.595959595959596,"Confirmed",0.333333333333333,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"TB3SMFFM_L3","boruta_confirmed",85,21266801,0.127235071220651,0.133221084979791,-0.0266621437878056,0.187564377269535,0.656565656565657,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"TB6SMFFM_L0","boruta_confirmed",85,21266801,0.123924824749386,0.130315666543656,0,0.189802534283265,0.606060606060606,"Confirmed",0.8,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"TB6SMFFM_L3","boruta_confirmed",85,21266801,0.116052121120081,0.121658568954515,0,0.172173222625641,0.545454545454545,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"USGOOD_L0","boruta_confirmed",85,21266801,0.141430112219346,0.142543346058602,0,0.238353145655375,0.686868686868687,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"USTPU_L0","boruta_confirmed",85,21266801,0.14920813103571,0.156404733266797,-0.018856616545452,0.278644724617377,0.767676767676768,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"USTRADE_L0","boruta_confirmed",85,21266801,0.164522202143628,0.165934948375319,0.0158641362569091,0.247692508300951,0.848484848484849,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"VIXCLSx_L0","boruta_confirmed",85,21266801,0.14953766613751,0.16076249204627,0,0.225251583780098,0.727272727272727,"Confirmed",0.8,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AAAFFM_L0","boruta_confirmed",85,21272801,0.146760330702753,0.14887945417212,0,0.198691660910315,0.95959595959596,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AAAFFM_L1","boruta_confirmed",85,21272801,0.172466957177941,0.174145264490034,0,0.239202231845174,0.97979797979798,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AAAFFM_L2","boruta_confirmed",85,21272801,0.173546180169815,0.175017976127288,0.0908010035614166,0.228339903254387,0.98989898989899,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AAAFFM_L3","boruta_confirmed",85,21272801,0.162287091367395,0.166301317036228,0,0.216723826030497,0.96969696969697,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AMDMUOx_L0","boruta_confirmed",85,21272801,0.105582368984669,0.110443213179657,0.0115270759505578,0.178684813036145,0.535353535353535,"Confirmed",0.466666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AMDMUOx_L2","boruta_confirmed",85,21272801,0.112511847314044,0.117536070899959,-0.013688645328794,0.203487986403386,0.616161616161616,"Confirmed",0.533333333333333,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AMDMUOx_L3","boruta_confirmed",85,21272801,0.132314658442777,0.135864146026332,0.0350210402374018,0.208662617717932,0.787878787878788,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AWHMAN_L0","boruta_confirmed",85,21272801,0.121334787688371,0.123108680474933,0.0564097041310839,0.168452066136047,0.777777777777778,"Confirmed",0.866666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AWHMAN_L1","boruta_confirmed",85,21272801,0.123863106086794,0.128665824972635,0.0496694054420051,0.179373057583383,0.757575757575758,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AWHMAN_L2","boruta_confirmed",85,21272801,0.120752285133837,0.122488726401088,0.0172116615113999,0.188737032006073,0.717171717171717,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"AWHMAN_L3","boruta_confirmed",85,21272801,0.1296293255327,0.132601612864543,0.00998985368278412,0.195290142537977,0.767676767676768,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"BAAFFM_L0","boruta_confirmed",85,21272801,0.139322169013184,0.140484945729716,0.0807744406029674,0.189070562446456,0.909090909090909,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"BAAFFM_L1","boruta_confirmed",85,21272801,0.153173315653905,0.155887159256044,0,0.207066611527055,0.95959595959596,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"BAAFFM_L2","boruta_confirmed",85,21272801,0.140002331200121,0.141460462944164,0,0.189508965890181,0.929292929292929,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"BAAFFM_L3","boruta_confirmed",85,21272801,0.135268784038983,0.13571129901451,0.0883321985857239,0.198847832769609,0.929292929292929,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"CES0600000007_L0","boruta_confirmed",85,21272801,0.107274648715654,0.104764227305572,0.0504343369546175,0.171180030166548,0.535353535353535,"Confirmed",0.533333333333333,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"CES0600000007_L1","boruta_confirmed",85,21272801,0.115516380740339,0.11893921242783,0.0416384578918828,0.167742148252073,0.686868686868687,"Confirmed",0.6,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"CES0600000007_L3","boruta_confirmed",85,21272801,0.11595013444402,0.118588339821527,0.0478174196171136,0.174552977644262,0.646464646464647,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"COMPAPFFx_L0","boruta_confirmed",85,21272801,0.167296787652672,0.164962540364723,0.042988774553485,0.250988330536422,0.94949494949495,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"COMPAPFFx_L1","boruta_confirmed",85,21272801,0.139005656971483,0.136832650645217,0.0610751280668707,0.248567395528996,0.828282828282828,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"COMPAPFFx_L2","boruta_confirmed",85,21272801,0.127277154921636,0.128576752116065,0.00800670925238306,0.235813880880464,0.696969696969697,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"COMPAPFFx_L3","boruta_confirmed",85,21272801,0.113452619625563,0.124244203644113,0.00404731562039739,0.190502278856689,0.696969696969697,"Confirmed",0.8,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"CONSPI_L0","boruta_confirmed",85,21272801,0.0974979858542567,0.103580179391685,-0.0441240258210081,0.178989389104844,0.545454545454545,"Confirmed",0.0666666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"CUMFNS_L0","boruta_confirmed",85,21272801,0.10310481107026,0.102212446964845,-0.0111738182841129,0.205242867677805,0.484848484848485,"Confirmed",0.8,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"CUMFNS_L1","boruta_confirmed",85,21272801,0.103895469777758,0.107995316292541,0,0.175843727439914,0.515151515151515,"Confirmed",0.4,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"DMANEMP_L0","boruta_confirmed",85,21272801,0.142317097638126,0.143628079819406,0,0.220211450217973,0.878787878787879,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"DMANEMP_L1","boruta_confirmed",85,21272801,0.104127254789373,0.108112388680127,-0.0273059597367925,0.204807582171693,0.525252525252525,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"DPCERA3M086SBEA_L3","boruta_confirmed",85,21272801,0.0958078503588471,0.101264073404636,-0.0748360604650469,0.184893492633289,0.515151515151515,"Confirmed",0.0666666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"FEDFUNDS_L0","boruta_confirmed",85,21272801,0.126590372663996,0.131718864784821,0,0.199892276831514,0.767676767676768,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"FEDFUNDS_L2","boruta_confirmed",85,21272801,0.119100006511476,0.119235929443543,0.028004710040159,0.177790916038421,0.747474747474748,"Confirmed",0.466666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"FEDFUNDS_L3","boruta_confirmed",85,21272801,0.117595647857454,0.11880538589982,0,0.226871901100187,0.686868686868687,"Confirmed",0.4,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"GS1_L0","boruta_confirmed",85,21272801,0.120930106667104,0.118153576466785,0.0326458703551779,0.174592013407401,0.767676767676768,"Confirmed",0.4,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"HOUST_L0","boruta_confirmed",85,21272801,0.134928602300008,0.133097156952935,0.0780895152240085,0.174275656959368,0.868686868686869,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"HOUST_L1","boruta_confirmed",85,21272801,0.143109710465178,0.149521608982758,0,0.201169229683023,0.919191919191919,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"HOUST_L2","boruta_confirmed",85,21272801,0.172997290778396,0.172453340452438,0,0.243912732827894,0.98989898989899,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"HOUST_L3","boruta_confirmed",85,21272801,0.189699444645705,0.19265286691604,0.109893646753723,0.244131384058456,1,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"HOUSTMW_L0","boruta_confirmed",85,21272801,0.141440822277217,0.145480981608628,0.0613584151309006,0.211660350377974,0.828282828282828,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"HOUSTMW_L1","boruta_confirmed",85,21272801,0.137693340478985,0.140894392622458,0,0.207674751422192,0.868686868686869,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",12,"HOUSTMW_L2","boruta_confirmed",85,21272801,0.148783585465693,0.147987907130295,0.0552789451386174,0.211812209868659,0.929292929292929,"Confirmed",1,TRUE
