"track","track_label","horizon","loss","model","model_family","n_evaluation","mean_loss","loss_rank","in_mcs","mcs_rank","mcs_stage_p_value","mcs_p_value","mcs_statistic_value","mcs_detail_status","mcs_output_format","mcs_statistic","alpha","confidence_level","bootstrap_samples","block_length","mcs_package_version","mcs_object_class","mcs_status","status_message"
"monthly_transformed","Target-month transformed change",1,"SE","XGBoost","Boosting",88,1.64955683456654,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","RandomForest","Tree",88,1.69164844344645,2,TRUE,,0.4662,0.4662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","BorutaRF","FeatureSelection+Tree",88,1.71776932170543,3,TRUE,,0.2736,0.341,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","Ensemble_Mean","Ensemble",88,2.69754024617704,4,TRUE,,0.237,0.311,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","Ensemble_InvRMSE","Ensemble",88,2.70452141632548,5,TRUE,,0.2708,0.311,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","RW","Baseline",88,2.76863636363636,6,TRUE,,0.34,0.341,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","Ensemble_Median","Ensemble",88,3.31920144391819,7,TRUE,,0.341,0.341,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","LASSO","Regularization",88,3.50087812939615,8,TRUE,,0.2362,0.311,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","ElasticNet","Regularization",88,3.69097053053331,9,TRUE,,0.1988,0.311,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","Factor","Factor",88,3.96730277982157,10,TRUE,,0.3012,0.311,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","AR(4)","Baseline",88,3.9775854877706,11,TRUE,,0.311,0.311,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"SE","Ridge","Regularization",88,4.22094862608127,12,TRUE,,0.2698,0.311,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RandomForest","Tree",88,0.352157575757576,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","XGBoost","Boosting",88,0.352287980096827,2,TRUE,,0.9836,0.9836,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","BorutaRF","FeatureSelection+Tree",88,0.355771843434344,3,TRUE,,0.7064,0.7064,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","Ensemble_InvRMSE","Ensemble",88,0.417662419892837,4,TRUE,,0.4036,0.4036,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","Ensemble_Mean","Ensemble",88,0.42016600609726,5,TRUE,,0.289,0.289,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","Ensemble_Median","Ensemble",88,0.441289748689046,6,TRUE,,0.5472,0.5472,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","Baseline",88,0.459090909090909,7,TRUE,,0.123,0.1372,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","Ridge","Regularization",88,0.488999748446485,8,TRUE,,0.3226,0.3226,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","LASSO","Regularization",88,0.552064929403154,9,TRUE,,0.1018,0.1018,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","ElasticNet","Regularization",88,0.564164184441177,10,TRUE,,0.1372,0.1372,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","AR(4)","Baseline",88,0.565348912956085,11,TRUE,,0.2338,0.2338,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",1,"AE","Factor","Factor",88,0.592332857294781,12,FALSE,,0.0538,0.0538,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","XGBoost","Boosting",88,1.41266946182789,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","BorutaRF","FeatureSelection+Tree",88,1.47319300373527,2,TRUE,,0.1222,0.7458,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Ridge","Regularization",88,1.50780839172527,3,TRUE,,0.6078,0.7458,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Ensemble_Median","Ensemble",88,1.53344901799285,4,TRUE,,0.517,0.7458,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RandomForest","Tree",88,1.5627034807289,5,TRUE,,0.4918,0.7458,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Factor","Factor",88,1.6834080929063,6,TRUE,,0.7458,0.7458,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","AR(4)","Baseline",88,1.82373369975078,7,TRUE,,0.6524,0.712,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Ensemble_Mean","Ensemble",88,2.01094116040227,8,TRUE,,0.659,0.712,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Ensemble_InvRMSE","Ensemble",88,2.01279397443331,9,TRUE,,0.712,0.712,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","Baseline",88,2.89318181818182,10,TRUE,,0.6636,0.6636,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","ElasticNet","Regularization",88,5.58316586399763,11,TRUE,,0.572,0.572,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","LASSO","Regularization",88,5.83529215923318,12,TRUE,,0.4848,0.4848,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","XGBoost","Boosting",88,0.330352135076696,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ridge","Regularization",88,0.35555317804968,2,TRUE,,0.3924,0.7054,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","BorutaRF","FeatureSelection+Tree",88,0.359946717171717,3,TRUE,,0.2754,0.7054,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_Median","Ensemble",88,0.363803598006741,4,TRUE,,0.679,0.7054,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Factor","Factor",88,0.37396712936136,5,TRUE,,0.7054,0.7054,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RandomForest","Tree",88,0.40756240530303,6,TRUE,,0.6344,0.6516,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_Mean","Ensemble",88,0.419305532174626,7,TRUE,,0.6802,0.6802,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_InvRMSE","Ensemble",88,0.420343073405677,8,TRUE,,0.6292,0.6516,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","AR(4)","Baseline",88,0.441313100693713,9,TRUE,,0.6082,0.6516,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","Baseline",88,0.479545454545455,10,TRUE,,0.4096,0.4096,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","ElasticNet","Regularization",88,0.598941351507769,11,TRUE,,0.6516,0.6516,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","LASSO","Regularization",88,0.636612376409876,12,TRUE,,0.5154,0.5154,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","XGBoost","Boosting",88,1.428969856056,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RandomForest","Tree",88,1.4461483818045,2,TRUE,,0.614,0.7944,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","BorutaRF","FeatureSelection+Tree",88,1.45898442680801,3,TRUE,,0.7944,0.7944,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ridge","Regularization",88,1.5305412938501,4,TRUE,,0.5712,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_Median","Ensemble",88,1.54943452297961,5,TRUE,,0.6456,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_Mean","Ensemble",88,1.78154794910422,6,TRUE,,0.5304,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_InvRMSE","Ensemble",88,1.78171770451543,7,TRUE,,0.5014,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","AR(4)","Baseline",88,1.81811331912639,8,TRUE,,0.409,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Factor","Factor",88,1.82872218721215,9,TRUE,,0.6574,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","LASSO","Regularization",88,2.43252700312501,10,TRUE,,0.6352,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","Baseline",88,2.96613636363636,11,TRUE,,0.5828,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","ElasticNet","Regularization",88,8.00271679631848,12,TRUE,,0.662,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","XGBoost","Boosting",88,0.350541920354854,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RandomForest","Tree",88,0.362286047979798,2,TRUE,,0.615,0.8388,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_Median","Ensemble",88,0.373664337687821,3,TRUE,,0.8388,0.8388,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ridge","Regularization",88,0.380075073811115,4,TRUE,,0.711,0.8068,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","BorutaRF","FeatureSelection+Tree",88,0.399809974747475,5,TRUE,,0.8068,0.8068,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Factor","Factor",88,0.417947645005675,6,TRUE,,0.7318,0.7728,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_InvRMSE","Ensemble",88,0.429799061641324,7,TRUE,,0.7418,0.7728,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_Mean","Ensemble",88,0.43028820714103,8,TRUE,,0.7728,0.7728,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","AR(4)","Baseline",88,0.442414960520751,9,TRUE,,0.7474,0.7474,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","Baseline",88,0.547727272727273,10,TRUE,,0.4626,0.4626,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
